timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-05-07,0.04890000,0.05158000,0.04826000,0.05123000,301296887.80000000,1588895999999,15081564.39784600,47558,150695415.00000000,7548640.37674900,0
2020-05-08,0.05121000,0.05376000,0.05088000,0.05201000,338982968.30000000,1588982399999,17647547.14056200,47996,157068122.50000000,8179943.77148500,0
2020-05-09,0.05201000,0.05308000,0.05121000,0.05145000,229723152.60000000,1589068799999,12006746.13893600,33085,107679821.50000000,5636508.31481300,0
2020-05-10,0.05145000,0.05156000,0.04250000,0.04755000,632824777.90000000,1589155199999,29626643.56398100,84288,289580393.30000000,13542642.84737000,0
2020-05-11,0.04758000,0.05000000,0.04485000,0.04779000,535212969.00000000,1589241599999,25321549.04887700,78230,256217750.70000000,12141566.06978800,0
2020-05-12,0.04778000,0.05118000,0.04772000,0.05043000,371485429.00000000,1589327999999,18646755.19150000,51521,181173423.10000000,9095888.98747000,0
2020-05-13,0.05043000,0.05227000,0.04960000,0.05147000,277659878.40000000,1589414399999,14145826.90437100,44347,132898550.10000000,6773318.04660900,0
2020-05-14,0.05147000,0.05200000,0.05039000,0.05098000,275887080.30000000,1589500799999,14159223.62005000,38313,132852403.40000000,6823142.88055800,0
2020-05-15,0.05098000,0.05197000,0.04951000,0.05026000,254093483.60000000,1589587199999,12913175.80690000,41597,124869785.70000000,6349571.02068700,0
2020-05-16,0.05031000,0.05141000,0.04989000,0.05100000,161901812.70000000,1589673599999,8219908.57742100,24146,82394762.90000000,4183751.01009400,0
2020-05-17,0.05100000,0.05225000,0.05089000,0.05129000,132874193.60000000,1589759999999,6835868.30734100,23208,65762832.40000000,3383498.35042400,0
2020-05-18,0.05128000,0.05500000,0.05113000,0.05434000,359909268.80000000,1589846399999,19381335.79535400,52599,181731604.70000000,9781216.45329500,0
2020-05-19,0.05433000,0.05700000,0.05255000,0.05677000,294210864.50000000,1589932799999,16053173.27406700,40239,150651118.20000000,8224908.45223800,0
2020-05-20,0.05675000,0.05760000,0.05382000,0.05689000,327189992.80000000,1590019199999,18387767.22689500,46799,153414430.00000000,8621413.45025500,0
2020-05-21,0.05686000,0.05760000,0.05023000,0.05207000,410702686.80000000,1590105599999,22193881.02832100,57687,186620466.80000000,10096368.64548000,0
2020-05-22,0.05210000,0.05700000,0.05133000,0.05576000,358164957.60000000,1590191999999,19324550.23409500,52930,180610742.10000000,9757473.02009000,0
2020-05-23,0.05576000,0.05648000,0.05420000,0.05490000,204914013.20000000,1590278399999,11318693.48763700,34117,98838155.00000000,5459967.05426900,0
2020-05-24,0.05490000,0.05616000,0.05120000,0.05125000,246978557.40000000,1590364799999,13353831.33642300,38141,113165254.90000000,6127527.60261700,0
2020-05-25,0.05129000,0.05434000,0.05102000,0.05390000,282415963.30000000,1590451199999,14859502.13139100,49461,135304057.60000000,7127136.67835400,0
2020-05-26,0.05394000,0.05417000,0.05189000,0.05355000,218137958.80000000,1590537599999,11567153.07984100,29762,105017881.20000000,5573249.42900000,0
2020-05-27,0.05356000,0.05595000,0.05302000,0.05513000,270628151.10000000,1590623999999,14824890.29923400,41178,136154221.50000000,7458179.66721600,0
2020-05-28,0.05512000,0.06766000,0.05487000,0.06502000,714718749.90000000,1590710399999,43786850.13931000,119919,361642009.20000000,22121290.79022300,0
2020-05-29,0.06495000,0.06667000,0.06252000,0.06469000,591929034.20000000,1590796799999,38189373.78299200,95250,287137144.60000000,18532990.64697600,0
2020-05-30,0.06469000,0.07748000,0.06373000,0.07691000,1038874975.10000000,1590883199999,74487725.45916400,170009,520778623.80000000,37340299.42477700,0
2020-05-31,0.07688000,0.08650000,0.07200000,0.07390000,1611428374.30000000,1590969599999,128363158.74867100,321393,795280936.20000000,63394035.03771000,0
2020-06-01,0.07391000,0.08306000,0.07347000,0.08093000,1059683218.60000000,1591055999999,83834217.60025500,221670,528613435.70000000,41817296.52568500,0
2020-06-02,0.08096000,0.08248000,0.07080000,0.07872000,807890970.30000000,1591142399999,63645498.49823000,146059,381964112.50000000,30123558.82166200,0
2020-06-03,0.07872000,0.08610000,0.07707000,0.08558000,746675602.90000000,1591228799999,61569756.98624500,143785,375278690.50000000,30944589.49066000,0
2020-06-04,0.08558000,0.09039000,0.08342000,0.08882000,876595811.40000000,1591315199999,76700977.09677200,173421,440073845.00000000,38525272.27137600,0
2020-06-05,0.08882000,0.08914000,0.08393000,0.08517000,480984869.20000000,1591401599999,41610327.14677100,116386,230894282.20000000,19970964.53176800,0
2020-06-06,0.08519000,0.08730000,0.08475000,0.08614000,274342754.60000000,1591487999999,23600346.86245000,78945,135259618.10000000,11637556.24379800,0
2020-06-07,0.08616000,0.08867000,0.08250000,0.08657000,470802696.70000000,1591574399999,40359608.32819900,130982,227244910.90000000,19480339.16016700,0
2020-06-08,0.08655000,0.08695000,0.08458000,0.08648000,216779869.40000000,1591660799999,18595514.82513100,63274,109176598.40000000,9368060.02441300,0
2020-06-09,0.08649000,0.08678000,0.08284000,0.08291000,228581184.80000000,1591747199999,19344027.00314200,70170,107991507.40000000,9145162.67005500,0
2020-06-10,0.08292000,0.08399000,0.07938000,0.08360000,447331679.70000000,1591833599999,36521722.17292900,121706,215775318.20000000,17625191.84293100,0
2020-06-11,0.08360000,0.08512000,0.07300000,0.07527000,523976380.00000000,1591919999999,41375883.64075400,138495,248062260.60000000,19611378.54671800,0
2020-06-12,0.07527000,0.08090000,0.07497000,0.07948000,323950725.00000000,1592006399999,25476804.25901400,96402,154285737.00000000,12136215.82992900,0
2020-06-13,0.07948000,0.07959000,0.07700000,0.07906000,161240000.70000000,1592092799999,12618820.76897900,49384,79822626.10000000,6249245.28562200,0
2020-06-14,0.07909000,0.07918000,0.07561000,0.07642000,135355914.60000000,1592179199999,10463515.29524200,39816,65241078.70000000,5043519.28428900,0
2020-06-15,0.07644000,0.07984000,0.06930000,0.07824000,618344226.00000000,1592265599999,45558107.22753600,155026,296258187.50000000,21839438.78073900,0
2020-06-16,0.07822000,0.07978000,0.07656000,0.07925000,292089259.00000000,1592351999999,22894553.81817300,68564,142848679.00000000,11202127.13043800,0
2020-06-17,0.07925000,0.08398000,0.07729000,0.08349000,470477521.40000000,1592438399999,38103742.25404900,92810,236256199.00000000,19147149.93848100,0
2020-06-18,0.08350000,0.08454000,0.08001000,0.08176000,316838158.30000000,1592524799999,26104085.76041400,64514,155616671.60000000,12824309.53817500,0
2020-06-19,0.08177000,0.08190000,0.07844000,0.07987000,273185135.50000000,1592611199999,21884352.91530000,59497,132262336.60000000,10596461.74432900,0
2020-06-20,0.07993000,0.08023000,0.07700000,0.07953000,152661332.80000000,1592697599999,12017896.37257000,35165,73547873.90000000,5792323.13955300,0
2020-06-21,0.07956000,0.08099000,0.07814000,0.07841000,150318561.80000000,1592783999999,11967825.41086100,34173,71994727.70000000,5734163.11649200,0
2020-06-22,0.07839000,0.08396000,0.07821000,0.08355000,236593766.90000000,1592870399999,19258267.18239200,50273,122331557.80000000,9957355.35208700,0
2020-06-23,0.08359000,0.08445000,0.08152000,0.08276000,173136119.40000000,1592956799999,14352884.71537000,42455,83461851.90000000,6921144.10929600,0
2020-06-24,0.08278000,0.08723000,0.07995000,0.08254000,431553648.00000000,1593043199999,36059189.93619900,88710,210254449.50000000,17578901.15357500,0
2020-06-25,0.08251000,0.08351000,0.07863000,0.08167000,256346389.90000000,1593129599999,20858063.25419700,52092,124597615.00000000,10144348.36989600,0
2020-06-26,0.08166000,0.08181000,0.07934000,0.08062000,189443293.90000000,1593215999999,15262822.94874000,41167,96328007.10000000,7762179.14371800,0
2020-06-27,0.08063000,0.08100000,0.07453000,0.07738000,239980469.30000000,1593302399999,18753839.16929300,49985,111734062.40000000,8734863.77622200,0
2020-06-28,0.07738000,0.08109000,0.07620000,0.08028000,230373628.40000000,1593388799999,18248575.42839400,41854,110728514.00000000,8768220.50244400,0
2020-06-29,0.08026000,0.08444000,0.08026000,0.08392000,322000901.70000000,1593475199999,26538377.18622100,61013,162885911.10000000,13429172.67689000,0
2020-06-30,0.08394000,0.08470000,0.08181000,0.08299000,196547531.10000000,1593561599999,16362429.51071000,42492,96671156.90000000,8049655.98073500,0
2020-07-01,0.08300000,0.09708000,0.08240000,0.09681000,627920438.90000000,1593647999999,56678215.98508400,109932,334938752.90000000,30216399.47190500,0
2020-07-02,0.09685000,0.09685000,0.08742000,0.09291000,745942280.80000000,1593734399999,69432388.95637900,155953,365467148.60000000,34029604.28169300,0
2020-07-03,0.09291000,0.10210000,0.09221000,0.09655000,690799829.50000000,1593820799999,67173609.51903600,137709,352882209.10000000,34351423.04926000,0
2020-07-04,0.09652000,0.10118000,0.09591000,0.10005000,490805389.10000000,1593907199999,48478371.46782200,103311,246166029.60000000,24321249.12080700,0
2020-07-05,0.10005000,0.10005000,0.09420000,0.09813000,397913451.90000000,1593993599999,38453072.74795000,100450,188120597.10000000,18179714.47457800,0
2020-07-06,0.09815000,0.10676000,0.09722000,0.10512000,473375192.50000000,1594079999999,47783980.61085300,118533,247343281.50000000,24985577.92544100,0
2020-07-07,0.10512000,0.11916000,0.10289000,0.11764000,775869735.00000000,1594166399999,85913288.31382500,186335,393757683.30000000,43601052.12100800,0
2020-07-08,0.11764000,0.13877000,0.11470000,0.12993000,1587749613.10000000,1594252799999,204957288.84126900,394118,791449599.30000000,102133579.54414300,0
2020-07-09,0.12992000,0.12993000,0.11744000,0.12403000,893825632.20000000,1594339199999,109551339.26361600,219974,448138938.20000000,54923998.82691600,0
2020-07-10,0.12401000,0.12428000,0.11026000,0.11846000,808057758.10000000,1594425599999,94252583.89903600,192793,399477766.90000000,46593368.54317400,0
2020-07-11,0.11843000,0.12726000,0.11767000,0.12523000,460447487.70000000,1594511999999,56058359.52691500,123800,230874576.30000000,28132134.18434700,0
2020-07-12,0.12519000,0.12849000,0.12036000,0.12685000,416611565.90000000,1594598399999,51745214.42952400,111398,204999954.00000000,25476104.52288900,0
2020-07-13,0.12689000,0.13600000,0.12078000,0.12427000,688293154.10000000,1594684799999,89791806.23402100,196971,336582343.40000000,43974086.56459800,0
2020-07-14,0.12426000,0.13500000,0.12080000,0.13256000,573751827.40000000,1594771199999,73662902.88409200,165839,290525772.50000000,37358714.73464100,0
2020-07-15,0.13254000,0.13283000,0.12732000,0.13069000,370682346.20000000,1594857599999,48321002.17005500,98285,176431805.00000000,23006328.30596600,0
2020-07-16,0.13071000,0.13333000,0.11829000,0.12602000,607317645.20000000,1594943999999,76191690.70872200,162808,282694184.30000000,35459754.22889000,0
2020-07-17,0.12605000,0.12671000,0.12163000,0.12224000,269816299.80000000,1595030399999,33494705.57225200,76214,129204093.70000000,16042906.82322000,0
2020-07-18,0.12224000,0.12475000,0.11823000,0.12270000,275326072.20000000,1595116799999,33425718.03901400,74210,131509436.40000000,15971519.17461500,0
2020-07-19,0.12267000,0.12475000,0.12113000,0.12402000,172079009.80000000,1595203199999,21174528.34007100,45835,84418270.50000000,10389870.39610900,0
2020-07-20,0.12401000,0.12431000,0.11465000,0.11771000,253190451.20000000,1595289599999,30501268.99738100,69196,112954657.80000000,13613647.58341300,0
2020-07-21,0.11772000,0.12468000,0.11671000,0.12321000,260880715.50000000,1595375999999,31840419.19239700,73111,137961818.70000000,16830419.36677200,0
2020-07-22,0.12320000,0.12466000,0.12032000,0.12380000,167277837.90000000,1595462399999,20426754.27061600,47690,81171370.40000000,9915143.94628500,0
2020-07-23,0.12385000,0.12607000,0.12333000,0.12422000,233344422.60000000,1595548799999,29116173.63915300,56808,115220926.70000000,14380401.34437100,0
2020-07-24,0.12420000,0.12437000,0.12053000,0.12197000,185179301.20000000,1595635199999,22702498.28580600,47519,84659636.90000000,10382837.22611800,0
2020-07-25,0.12200000,0.14588000,0.12195000,0.14362000,851485004.50000000,1595721599999,114672675.12749600,193325,455127475.20000000,61246009.53257900,0
2020-07-26,0.14368000,0.15464000,0.14131000,0.14849000,971402952.60000000,1595807999999,143551304.78049600,223732,483263406.50000000,71429711.66427700,0
2020-07-27,0.14847000,0.14983000,0.13000000,0.13859000,1006112609.60000000,1595894399999,140173714.16182400,242476,489026278.90000000,68136038.08410400,0
2020-07-28,0.13861000,0.15101000,0.13399000,0.14904000,715760829.00000000,1595980799999,101485354.07516500,187266,362560207.10000000,51455976.98892200,0
2020-07-29,0.14904000,0.14998000,0.13800000,0.13972000,537845004.20000000,1596067199999,77021419.23742300,136306,260100326.40000000,37255166.80505300,0
2020-07-30,0.13976000,0.14260000,0.13687000,0.14060000,320531544.90000000,1596153599999,44798051.82331500,84190,157739610.70000000,22050734.57308300,0
2020-07-31,0.14056000,0.14133000,0.13552000,0.13878000,257426976.70000000,1596239999999,35768909.72813400,69041,121006702.20000000,16818823.31858400,0
2020-08-01,0.13876000,0.14691000,0.13814000,0.14410000,428476131.00000000,1596326399999,60702230.23524200,116125,214416831.00000000,30394556.91193800,0
2020-08-02,0.14415000,0.14850000,0.12580000,0.13375000,557443813.30000000,1596412799999,76039339.16785500,165614,266675322.00000000,36385551.84523900,0
2020-08-03,0.13381000,0.13930000,0.13200000,0.13730000,255391275.30000000,1596499199999,34915375.26350700,70874,126184102.30000000,17256901.57976000,0
2020-08-04,0.13735000,0.14825000,0.13611000,0.14335000,405429691.80000000,1596585599999,57479707.53513200,109467,206626153.20000000,29309148.53343700,0
2020-08-05,0.14333000,0.14533000,0.13970000,0.14227000,247854513.30000000,1596671999999,35444876.01435700,68864,113100021.30000000,16181961.71223300,0
2020-08-06,0.14229000,0.14585000,0.13986000,0.14444000,279832944.90000000,1596758399999,39977274.77365400,73906,142613388.70000000,20384794.07485700,0
2020-08-07,0.14441000,0.14746000,0.13270000,0.13888000,335277998.80000000,1596844799999,47212849.95700400,87926,153935852.40000000,21689396.15273800,0
2020-08-08,0.13891000,0.14788000,0.13723000,0.14696000,300085230.70000000,1596931199999,42907276.38004800,84394,158067599.00000000,22612500.90769900,0
2020-08-09,0.14695000,0.15230000,0.14200000,0.14512000,404020544.50000000,1597017599999,59240265.41204300,111729,201864963.20000000,29625064.81004000,0
2020-08-10,0.14512000,0.14653000,0.14162000,0.14383000,338241373.90000000,1597103999999,48824823.03917500,79953,163815544.30000000,23650901.85147800,0
2020-08-11,0.14376000,0.14450000,0.13131000,0.13685000,335301733.60000000,1597190399999,46439453.47845500,89654,154195054.70000000,21349453.18621000,0
2020-08-12,0.13685000,0.13787000,0.12336000,0.13670000,409416032.20000000,1597276799999,54316032.05158800,117348,198606469.10000000,26379152.12359800,0
2020-08-13,0.13670000,0.14212000,0.13161000,0.13944000,370696719.40000000,1597363199999,50913965.50555800,102282,180286186.70000000,24773899.77268400,0
2020-08-14,0.13943000,0.14117000,0.13739000,0.13826000,236113113.10000000,1597449599999,32843527.94519000,78275,115825813.20000000,16115970.62217500,0
2020-08-15,0.13826000,0.14180000,0.13620000,0.13837000,278280169.40000000,1597535999999,38549882.37338000,88122,136780843.00000000,18958959.68554500,0
2020-08-16,0.13838000,0.13961000,0.13483000,0.13882000,208158137.10000000,1597622399999,28659548.84260800,74560,103659643.70000000,14279357.87568300,0
2020-08-17,0.13882000,0.14484000,0.13731000,0.14039000,385519511.70000000,1597708799999,54458449.00223900,108695,192559133.60000000,27206687.46709300,0
2020-08-18,0.14039000,0.14400000,0.13374000,0.13691000,265797226.30000000,1597795199999,36812936.67081900,81728,126365209.00000000,17507232.77708200,0
2020-08-19,0.13686000,0.13832000,0.12580000,0.12966000,344298320.30000000,1597881599999,45306685.39776000,101362,159854794.00000000,21041552.74752900,0
2020-08-20,0.12964000,0.13453000,0.12605000,0.13413000,243493668.90000000,1597967999999,31673635.84925400,69689,119773330.60000000,15586310.28029700,0
2020-08-21,0.13420000,0.13436000,0.12140000,0.12315000,325572514.70000000,1598054399999,41793106.18185500,88722,153894199.00000000,19770496.26526500,0
2020-08-22,0.12314000,0.12618000,0.11820000,0.12515000,239238199.50000000,1598140799999,29380886.65782900,62609,116597991.50000000,14329105.33813000,0
2020-08-23,0.12516000,0.12590000,0.11929000,0.12141000,176404681.90000000,1598227199999,21562870.31944100,46020,86597993.40000000,10587052.85065600,0
2020-08-24,0.12146000,0.12707000,0.12000000,0.12361000,192049653.60000000,1598313599999,23856479.04097400,47954,96519520.20000000,11987136.23254900,0
2020-08-25,0.12359000,0.12395000,0.10485000,0.11239000,538469253.00000000,1598399999999,60742877.26648400,116378,251226784.20000000,28382842.95483100,0
2020-08-26,0.11239000,0.11819000,0.11019000,0.11435000,291146015.70000000,1598486399999,33273716.64691500,76676,146108356.40000000,16699897.18111000,0
2020-08-27,0.11431000,0.11583000,0.10211000,0.10725000,397313718.20000000,1598572799999,42988197.77405500,95204,188296274.20000000,20381774.30028100,0
2020-08-28,0.10726000,0.11166000,0.10602000,0.10927000,254837464.60000000,1598659199999,27760523.99410000,65111,128926882.50000000,14048184.50625900,0
2020-08-29,0.10926000,0.11796000,0.10799000,0.11623000,219865981.90000000,1598745599999,24901197.32960700,60042,110999929.80000000,12570648.60715400,0
2020-08-30,0.11624000,0.11879000,0.11369000,0.11747000,208755018.00000000,1598831999999,24252577.32026600,59083,103074004.10000000,11977226.99304700,0
2020-08-31,0.11742000,0.12680000,0.11296000,0.12253000,459272450.50000000,1598918399999,55272513.47386500,110533,232204668.80000000,27944437.88944900,0
2020-09-01,0.12250000,0.12812000,0.11896000,0.12445000,330906806.90000000,1599004799999,40914995.47180100,94575,160098497.30000000,19805565.91619700,0
2020-09-02,0.12444000,0.12642000,0.11031000,0.11489000,399997912.30000000,1599091199999,46730338.61595100,106257,188007649.10000000,21967047.54043200,0
2020-09-03,0.11490000,0.11693000,0.09222000,0.09446000,621880720.20000000,1599177599999,65772281.38841400,140458,285737113.60000000,30307644.43322700,0
2020-09-04,0.09448000,0.10399000,0.09215000,0.10156000,764723646.70000000,1599263999999,75302723.07304200,148713,373352266.30000000,36810203.12499400,0
2020-09-05,0.10160000,0.10398000,0.08540000,0.09000000,648238071.40000000,1599350399999,60694659.79769700,126438,307586045.00000000,28864974.85778500,0
2020-09-06,0.08998000,0.09614000,0.08550000,0.09260000,391668905.20000000,1599436799999,35885202.82781900,102574,195620818.60000000,17923683.93469400,0
2020-09-07,0.09266000,0.09421000,0.08603000,0.09360000,382261960.20000000,1599523199999,34388635.79069500,89698,186312397.10000000,16765031.90374900,0
2020-09-08,0.09365000,0.09699000,0.08845000,0.09101000,413411592.30000000,1599609599999,37980714.17288700,99966,199237371.20000000,18319635.06415100,0
2020-09-09,0.09105000,0.09575000,0.08925000,0.09331000,239528985.20000000,1599695999999,22278716.60665900,56386,120849818.90000000,11239441.50517800,0
2020-09-10,0.09329000,0.09950000,0.09318000,0.09709000,318516552.90000000,1599782399999,30881801.00820500,76643,158928280.00000000,15411921.53803200,0
2020-09-11,0.09704000,0.09755000,0.09308000,0.09701000,221511294.00000000,1599868799999,21152779.65651400,53008,108269216.90000000,10344700.36255400,0
2020-09-12,0.09696000,0.09850000,0.09446000,0.09771000,171314687.50000000,1599955199999,16563999.22832200,45817,82794923.50000000,8007598.79198800,0
2020-09-13,0.09769000,0.09981000,0.09234000,0.09507000,241551462.90000000,1600041599999,23196907.16990400,63125,113049966.40000000,10870840.94072500,0
2020-09-14,0.09509000,0.09787000,0.09293000,0.09663000,222916155.50000000,1600127999999,21370868.59139800,57496,114396145.50000000,10969749.41700400,0
2020-09-15,0.09659000,0.09804000,0.09286000,0.09313000,228893108.70000000,1600214399999,21865209.11160700,53224,108244322.40000000,10338049.74777200,0
2020-09-16,0.09309000,0.09334000,0.08951000,0.09151000,274183427.80000000,1600300799999,24963807.50104900,62232,130490276.40000000,11881549.25084600,0
2020-09-17,0.09151000,0.09475000,0.09075000,0.09408000,233366881.90000000,1600387199999,21642750.88400300,54288,114109808.80000000,10585794.61569000,0
2020-09-18,0.09405000,0.09415000,0.08963000,0.09093000,216397448.70000000,1600473599999,19929205.05135200,47705,104846128.40000000,9652583.97942400,0
2020-09-19,0.09092000,0.09325000,0.09044000,0.09141000,146210080.50000000,1600559999999,13422294.32323200,30892,73075060.70000000,6707956.12398500,0
2020-09-20,0.09139000,0.09223000,0.08751000,0.08936000,178387120.70000000,1600646399999,16075687.23450600,37992,84574511.50000000,7621948.44129000,0
2020-09-21,0.08936000,0.09017000,0.07700000,0.07983000,492053125.10000000,1600732799999,40449866.62585900,91032,237133538.50000000,19481002.82927600,0
2020-09-22,0.07989000,0.08335000,0.07906000,0.08146000,312840807.60000000,1600819199999,25530961.96212800,50054,155730863.80000000,12710178.26905700,0
2020-09-23,0.08148000,0.08280000,0.07545000,0.07663000,288788652.50000000,1600905599999,22965531.09275000,51320,146048904.30000000,11619495.02749700,0
2020-09-24,0.07663000,0.08376000,0.07549000,0.08254000,416112902.60000000,1600991999999,33237062.24067000,72250,211973588.60000000,16931344.99731200,0
2020-09-25,0.08254000,0.09867000,0.08233000,0.09693000,761770099.40000000,1601078399999,70085712.71833900,150218,392624839.80000000,36122842.97204500,0
2020-09-26,0.09691000,0.09997000,0.09226000,0.09547000,350666632.30000000,1601164799999,33573722.51638400,75131,178347546.70000000,17078537.77421500,0
2020-09-27,0.09541000,0.10273000,0.09419000,0.10130000,425402605.40000000,1601251199999,42041275.23004400,92847,216342517.50000000,21393141.35671600,0
2020-09-28,0.10132000,0.10671000,0.09957000,0.10030000,444510434.10000000,1601337599999,46144619.73078400,98472,215014228.00000000,22330875.31611200,0
2020-09-29,0.10026000,0.10360000,0.09735000,0.10110000,324750297.30000000,1601423999999,32669322.29204100,70407,154322649.80000000,15529844.38883700,0
2020-09-30,0.10110000,0.10175000,0.09662000,0.10136000,284886992.40000000,1601510399999,28279936.37424100,62625,144499386.80000000,14345169.94699600,0
2020-10-01,0.10136000,0.10465000,0.09458000,0.09804000,336851341.10000000,1601596799999,33766582.47794900,75151,163877283.80000000,16440575.21053100,0
2020-10-02,0.09803000,0.10040000,0.08967000,0.09286000,399944267.60000000,1601683199999,37544476.52114800,80851,190139252.00000000,17850502.95498400,0
2020-10-03,0.09285000,0.09532000,0.09208000,0.09328000,157830982.10000000,1601769599999,14831850.14663400,35373,78115885.10000000,7340584.32482700,0
2020-10-04,0.09332000,0.09804000,0.09205000,0.09686000,171939943.50000000,1601855999999,16335467.85266600,38628,87240300.40000000,8289572.81158500,0
2020-10-05,0.09684000,0.09948000,0.09585000,0.09738000,181150337.10000000,1601942399999,17672527.88823200,43215,90014057.10000000,8783814.69092300,0
2020-10-06,0.09740000,0.09864000,0.09122000,0.09289000,279075645.90000000,1602028799999,26400263.39154500,56153,137748258.30000000,13032120.75444000,0
2020-10-07,0.09287000,0.09449000,0.08934000,0.09374000,156895883.20000000,1602115199999,14522908.74442200,37532,79286482.30000000,7342300.56714900,0
2020-10-08,0.09372000,0.09731000,0.08975000,0.09632000,252697885.80000000,1602201599999,23716055.06530300,55746,127862889.40000000,12008212.85234900,0
2020-10-09,0.09632000,0.10255000,0.09485000,0.10129000,310310117.30000000,1602287999999,30460846.22032700,68553,161332813.30000000,15839476.50387600,0
2020-10-10,0.10133000,0.11151000,0.10133000,0.10493000,507111063.70000000,1602374399999,54343711.96821300,113861,254015280.70000000,27229223.31122800,0
2020-10-11,0.10488000,0.10899000,0.10415000,0.10648000,313077154.20000000,1602460799999,33383274.17121700,71724,154675216.50000000,16499189.54078300,0
2020-10-12,0.10652000,0.11369000,0.10216000,0.10945000,436930732.00000000,1602547199999,47008535.80208500,116208,226775069.80000000,24407573.64724800,0
2020-10-13,0.10951000,0.11428000,0.10751000,0.10925000,399840888.70000000,1602633599999,44347906.27087900,95325,196612839.10000000,21813117.17870100,0
2020-10-14,0.10927000,0.11238000,0.10519000,0.10703000,336699622.60000000,1602719999999,36695051.67009400,76777,166888044.60000000,18193150.94984900,0
2020-10-15,0.10703000,0.10782000,0.10441000,0.10666000,221158995.50000000,1602806399999,23512858.84573000,52674,111850991.80000000,11893870.87822600,0
2020-10-16,0.10664000,0.10733000,0.10218000,0.10414000,224603403.30000000,1602892799999,23387780.13831400,57297,111451773.30000000,11605697.08592900,0
2020-10-17,0.10415000,0.10739000,0.10316000,0.10598000,159726089.30000000,1602979199999,16908353.57463100,36828,78624364.00000000,8323478.13148900,0
2020-10-18,0.10589000,0.10761000,0.10501000,0.10735000,110005980.30000000,1603065599999,11693037.94378900,28868,56925178.40000000,6051888.44831600,0
2020-10-19,0.10737000,0.11110000,0.10598000,0.10859000,229437127.00000000,1603151999999,24904909.30756500,54797,115703671.90000000,12564178.62729400,0
2020-10-20,0.10856000,0.10883000,0.10058000,0.10238000,336559707.30000000,1603238399999,34938984.29436200,78262,150834692.10000000,15655545.46055100,0
2020-10-21,0.10237000,0.10858000,0.10128000,0.10589000,266714219.20000000,1603324799999,28160946.82245400,67356,134014065.40000000,14154878.59347700,0
2020-10-22,0.10585000,0.11279000,0.10507000,0.11077000,253146949.90000000,1603411199999,27605881.27611500,63416,134495732.50000000,14672253.13591700,0
2020-10-23,0.11075000,0.11228000,0.10515000,0.10805000,229349167.10000000,1603497599999,25008437.75449500,55980,113758549.90000000,12411396.58292400,0
2020-10-24,0.10801000,0.10990000,0.10726000,0.10797000,148170659.60000000,1603583999999,16100844.55966800,33483,76680653.30000000,8333280.04729200,0
2020-10-25,0.10795000,0.10879000,0.10603000,0.10639000,112506426.20000000,1603670399999,12075949.77088100,27332,52586322.40000000,5646907.45617600,0
2020-10-26,0.10640000,0.10760000,0.09892000,0.10306000,225727480.60000000,1603756799999,23259876.57269600,47869,104661170.30000000,10797811.04425300,0
2020-10-27,0.10300000,0.10568000,0.10178000,0.10256000,184291093.80000000,1603843199999,19148597.63616600,44887,86900020.90000000,9030259.29665200,0
2020-10-28,0.10254000,0.10331000,0.09501000,0.09869000,282164120.80000000,1603929599999,27843309.87612500,61146,131958546.20000000,13013390.82988800,0
2020-10-29,0.09872000,0.10082000,0.09484000,0.09531000,257269193.80000000,1604015999999,25185522.59947900,53112,130960803.30000000,12829063.42609900,0
2020-10-30,0.09527000,0.09569000,0.08915000,0.09330000,278450826.00000000,1604102399999,25752587.65077300,59140,142169919.30000000,13153533.78760000,0
2020-10-31,0.09326000,0.09555000,0.09196000,0.09300000,165418867.70000000,1604188799999,15510001.57801300,39997,79999218.30000000,7501404.24797600,0
2020-11-01,0.09296000,0.09868000,0.09241000,0.09827000,138991316.10000000,1604275199999,13268230.33605100,33696,73666699.50000000,7033791.25367800,0
2020-11-02,0.09827000,0.10004000,0.09151000,0.09221000,250365831.60000000,1604361599999,23937317.22868300,56812,123453093.50000000,11809776.17580900,0
2020-11-03,0.09222000,0.09417000,0.08793000,0.09357000,244514002.70000000,1604447999999,22310146.75443000,60952,124470217.80000000,11359088.16865300,0
2020-11-04,0.09360000,0.09628000,0.09155000,0.09550000,256317711.90000000,1604534399999,24074287.53743600,64713,129664157.10000000,12181386.33332600,0
2020-11-05,0.09553000,0.09810000,0.09207000,0.09752000,332802061.70000000,1604620799999,31727134.72502700,72246,171240705.00000000,16317407.82196200,0
2020-11-06,0.09749000,0.11000000,0.09706000,0.10910000,451716971.60000000,1604707199999,47427482.92103400,129308,240617256.60000000,25254767.35908800,0
2020-11-07,0.10912000,0.11387000,0.09861000,0.10128000,647454529.20000000,1604793599999,68824996.44569700,163067,320847395.90000000,34143383.10655000,0
2020-11-08,0.10131000,0.10832000,0.09970000,0.10655000,270595831.00000000,1604879999999,28449684.67741600,81231,134617410.40000000,14150360.56043800,0
2020-11-09,0.10652000,0.10799000,0.10114000,0.10561000,310077984.40000000,1604966399999,32470998.37674600,91304,159044796.80000000,16668901.81582700,0
2020-11-10,0.10555000,0.10915000,0.10355000,0.10590000,303777358.80000000,1605052799999,32285456.14504000,92669,144433113.80000000,15352069.22245900,0
